text,label
"Sortint de veure la Grandiosa Laia Marull en aquesta increible obra. Com actua La Marull 😍😍Silencis, mirades que ho diuen tot... una sort tenir-te com a actriu i gaudir del teu Art.  Aneu la Villarroel se'ns falta. @laiamarullq https://t.co/0ZMtG4IU5w",2
@LlunaCatalana3 @Ludvig1973 @KRLS @QuimTorraiPla Se'n desdieuen perquè de fet NO volen la #independència . Creuen que així acontenten l'espai de centre dreta català que no vol problemes i només pensa en fer quartos. És un error @davidbonvehi : la #independència efectiva és una necessitat!,1
Com era alló que abans es destruirà què? Ah siiiii Ñ farà aigues molt abans que no ena pensem #NoSurrenderCat https://t.co/1RzgPwS4fu,1
"🎼 Quan Wagner va anar a la guerra, @joaquimrabaseda 📝 @EsteveRiambau acaba de publicar Laya Films i el cinema a Catalunya durant la Guerra Civil on revisa tensions ideològiques dins el bàndol republicà, com  l’ús de la música orquestral de R. Wagner. 🔗 https://t.co/BMgFXyPzEN",0
El 16 de març ens manifestem a Madrid – Guia per anar-hi des del Vallès Occidental via https://t.co/ZiuS7ZSdPY #independencia #estatpropi,1
Els @mossos tenen previst desallotjar l'acampada independentista de Pl. St Jaume (@campllibertat) per evitar incidents amb la manifestació contra la immersió lingüística de diumenge,1
"@JManimar Presó tant llarga, com la suma de totes les condemnes que hagin de fer el #presospolitics En cas d'absolució de la totalitat d'aquests. Només contaria el temps en preventiva. Així mateix es dividirà el temps de l'estada en 50% a ESP i 50% a CAT.",1
RT @Alfmarmol: Estén fets d'acer #NoSurrenderCat #FemXarxa https://t.co/HN0Q5idkxy,1
RT @WorldAmara: @soler_toni M'encanta quan us poseu tan crítics amb el que us interessa però obvieu altres tant o més importants.😉😉 https:/…,0
Lídia Herèdia diu prou a Albert Rivera: 'Les vol fer vostè les preguntes? No m’ho havia fet mai cap polític. Tingui. Posi’m aquí les preguntes.' https://t.co/ehQYyukhNF,0
Els presos polítics continuen estant dins la presó per motius polítics. Els exiliats polítics continuen a l'exili per motius polítics.  Només tornaran quan #FemLaRepúblicaCatalana   #FreeTothom https://t.co/zT7Jtm5mDq,1
RT @ZanuyMunn: Espanya no és més tonta perquè no s'entrena. FOTEM EL CAMP #INDEPENDÈNCIA @pagoga15 https://t.co/GSRxNFyRYw,1
@jordedu Gràcies de veritat. És que quan veig una notícia a Vilaweb la dóno per falsa fins que no la veig a algun mitjà que tingui per finalitat informar i no desinformar,0
Brutal: El misteriós jove que porta 77 nits donant la ‘bona nit’ als presos de #Lledoners: “M’he autoimposat venir fins que siguin lliures” https://t.co/pdolvdlo26 via @larepublicaCAT @quimforn @joseprull @raulromeva @junqueras @jorditurull @dolorsbassac @ForcadellCarme,1
"🔴 @meritxell_batet: El Sr. Moreno Bonilla, president andalús, intenta confrontar o dividir ciutadans per raó d'orígen o de l'ús d'una llengua. El que proposa és inconstitucional. Tots els que viuen a Catalunya són catalans amb independència del seu orígen. #ElsMatinsTV3 https://t.co/1oAxQnRYAq",0
"Hi ha quatre estaments que tenen radicalment prohibit ficar-se en política: jutges, militars, policies i monarquia.  Aquí són l’avantguarda de l’#Aporellos i l’extrema dreta.  Per això també el Regne d’Espanya és un estat il·legítim.  #CausaJusta #República #ÉsPossibleAra https://t.co/StiMkt0lZu",1
"José Antonio Nieto, ex-secretari d'Estat de Seguretat:  Hi va haver un escenari de resistència més gran del que havíem previst   https://t.co/2Fh8oAdKTL #JudiciTV3CatRàdio https://t.co/zVoDSnSKzj",2
Nou episodi del xou de @CiutadansCs al Parlament. Ara poseu-li so i recordeu que aquest espectacle el fan amb el salari públic que els hi paguem entre tots. #vergonya https://t.co/3ponLAJxkx,1
"Vam viure episodis d'assetjament, violència i intimidació . Enric Millo ha denunciat l'actitud  violenta  d'alguns CDR i ha acusat Carles Puigdemont de tenir  una actitud suïcida  amb el referèndum. La seva declaració en 10 frases, aquí https://t.co/VrH0WqQpVY #JudiciTV3CatRàdio https://t.co/mT8RdEC54K",2
"🔴 Segueix en directe la compareixença de la portaveu del govern, Elsa Artadi  https://t.co/LlvNQBPJbr https://t.co/4l9AmrjgSh",2
@EnricMillo @retro_betico Tot arribarà....tot arribarà i els mentiders cauran #judiciFarsa,1
"Sé que queda molt bonic dir allò de  el Procés no s'ha de resoldre per vies judicials , sobretot per fer-te perdonar pels qui es creuen que Catalunya és seva. Però si es peten les lleis, com van fer, no hi veig pas cap altra possibilitat.",0
RT @JoeGartzia: @luiscarlos16m Has fet tard.  Molts moteros ja no volem saber res de tu. Apa fatxa adeu  https://t.co/VsBYlqTEE1,0
"@GuillemRieraQue @Marta_Sibina @AlbanoDante76 @oriolguellipuig @KRLS @QuimTorraiPla És que no es fa, és fals",0
RT @VilaWeb: Girauta aplana el camí perquè Arrimadas sigui la candidata per Barcelona a les eleccions espanyoles https://t.co/cQeDZHcSwM,1
"Gran defensa de Quim Forn deixant Fiscalía i Abogacía del Estado pel terra! Fins i tot el president de la sala els ha hagut d'intervenir en varies ocasions davant preguntes absurdes! Això no és un judici, sinó una farsa! #LlibertatPresosPoliticsiexiliats #RepublicaCatalana",1
"📺Conferència premsa sobre els xats de la judicatura: ”Des de @JuntsXCat exigim explicacions urgents del govern espanyol. Exigim que el CGPJ investigui l’abast d’aquestes actituds de tics franquistes dins la judicatura”. @parlamentcat, 📆20-09-18  📽https://t.co/K8a9NMt8ke",1
@albertdmcat @QuimTorraiPla @guardiacivil Només  espero que algún dia tota aquesta gent ja no visqui a Catalunya,0
"@elperiodico @jaumecollboni Quina barra, @jaumecollboni!  Si fa quatre dies jugàveu juntets a fer-vos fotos! Ara ja no sou amiguets?",0
"3) Per fer memòria: el govern de Rajoy va aprovar una llista de mesures (https://t.co/at48yEf6Cg) que el Senat va modificar (https://t.co/SeL5tQW0Mj). Perquè és el Senat espanyol qui fixa  la relació taxada de mesures  del 155, just el contrari que ara afirma el Tribunal Suprem.",0
"Amenaçant els Hostatges, amenaça les seves famílies! #icetadimissió Confima que és un JUDICI POLÍTIC! Si ell ho reconeix, @sanchezcastejon també! #NoATot @KRLS @miriamnoguerasM @QuimTorraiPla @gallifantes @Pous @ramirp @XSalaimartin @CNICatalunya @BeatrizTalegon @RaholaOficial https://t.co/bl0HGkztk6",1
"Prepareu-vos: encara falten alguns piolins 🐥 fent-se les víctimes, declarant més fantasies... No saben que estan fabricant més indepes i inflamant el foc que els cremarà...",1
Si després de tot el que ens estem empassant @Esquerra_ERC @JuntsXCat @Pdemocratacat @cupnacional no tireu endavant un pla UNITARI oblideu-nos el 28A. #judicifarsa,1
"Sembla que per Ernest Maragall el CAP del Raval, el dentista municipal o rebaixar un 40% el preu dels enterraments també són  política petita . Com pot pretendre ser alcalde de Barcelona?  https://t.co/cc175ep2Kc",0
"RT @324cat: Troben un grup de flamencs a la recuperada platja de Cubelles, al Garraf https://t.co/B7ErZy86Xq 📷 Javier Velasco https://t.co/…",0
"El Brexit, pesadilla del ‘Catexit’, Fernando Vallespín @FVallespin https://t.co/KFU6sfa9zf via @el_pais",0
Què han fet les  reines de la tele  durant la jornada del 8-M? https://t.co/ZaSR35CLkq,2
"RT @MAngelsRodrigu1: Després de les injustes agressions d'ahir, amb el  collage  de les fotos només se m'acut dir: 👇👇👇👇👇👇👇👇👇👇👇👇👇 https://t.…",0
"@KRLS 1-No tothom sap fer política. 2- No tothom és persona. 3- Utilitza la seva imatge (la seva, molt Honorable) per fer campanya. 4-Un cop més, @InesArrimadas, ha quedat ben retratada.",1
El gobierno tanca l’espai aeri de BCN per evitar imatges de la Diada? No ens coneixen als catalans. En tindrem per aturar un tren!! (Ara mateix des del meu despatx) https://t.co/hW3rNWIajz,0
Jo sóc més de Zotal que de #Fairy,0
"@carmoraga PERFIL | Inés Arrimadas, la líder tenaz que dinamitó el bloque constitucionalista en Catalunya https://t.co/Bmb0hjn8Yz Por @apuente https://t.co/Pc8L6C2mus",0
Segons els d' ERC aixo de la independencia va per molt llarg i cal preocupar-se dels problemes que importen a la gent ( no se amb quins diners si Espanya ens roba els nostres impostos ) https://t.co/xWpYz7k4hb,1
"@govern Catalunya triunfanttt tornara ser rica i plenaaaaa.....gracies por hundirla cada dia un poco mas, sou uns cracks(del desastre).  https://t.co/AmYJo2kZoP",0
"I tant que cal recordar aixo, no a nosaltres sino als ultras defensors de la Constitució. https://t.co/0aRn362Wu7",0
#12M  Eleccions Sindicals del professorat de l'ensenyament públic de la Generalitat de Catalunya. Vota amb criterí! Vota @CCOOeducacio  No confonguis els colors! https://t.co/ilHGdnFUyN,0
"@xaviolivella I tu explica-li a tots els catedràtics i advocats que diuen que el Procés és un cop d'Estat del contrari. T'has cobert de glòria amb aquest argument! O com diria el meu pare, Apa noi!!😆😆😆😆😆😆😆",0
📻 La diputada @SoniaSierra02 ha participat en la tertúlia de ràdio La Brúixola per comentar l'actualitat política. T'expliquem tot aquí! 👇🏼 https://t.co/c86FExMnKU,0
@replicanta_ Llàstima que no vegin que encara no ho som. Enyoro l'esperit de l'abraçada David Fernández/Artur Mas.,0
RT @Dumacbcn: Avui alguns @mossos també s'han manifestat per l'equiparació. #felicitatsfill #ForaXusmapol #29S https://t.co/prM0zgaRhJ,1
"Quanta dignitat, fortalesa i convicció darrere un vidre a #Alcalá_Meco. Hem vist la @dolorsbassac ferma i preparada, amb ganes de que sigui el seu torn per parlar davant el Tribunal Suprem després de tants mesos silenciada.  #joacuso #judicialademocràcia #FreeThemAll https://t.co/IU7zXfr67s",1
@senyodelescorts Sis motos es triguen a denunciar 10 milisegons. Deuen ser que molesten als cotxes...,0
"@nuriadgc Una vaga sorgeix de baix a dalt, no al contrari de dalt a baix, això es diu polititzar, just el que heu fet vosaltres molt bé, encara que aquesta vaga no ha tingut tant d'èxit.",0
"Que a una setmana de la diada la Fiscalia demani dos anys i mig de presó per a onze membres dels CDR no és casualitat. Els fa por la gent i la seva mobilització, però l'han cagat. Aneu on vulgueu, a la Diagonal o la concentració de la CUP, però contra el feixisme no podem callar.",1
El TSJC demana a la fiscalia “depurar les responsabilitats penals” pels “atacs” dels CDR a les seus judicials https://t.co/KXectD8gK7 https://t.co/k7pyuITm6a,2
La setmana passada vam acompanyar @MediacatCat i el @GrupBarnils a la presentació de l’#AnuariMediaCat sobre els #silencis2018. Aquí us deixem un petit recull de fotos d’en @MartiAlbesa! https://t.co/AHCzBPq8ti,0
"Francesc Colomé: Proposta3: On cauen els alumnes és de 1r a 2n de batxillerat. Cal millor orientació. Proposta4: Beques compensatòries, perquè les famílies més necessitades puguin prescindir dels ingressos que aportarien els seus fills al seguir estudiant. #PerQueApostem https://t.co/4V5mEIVOl6",0
RT @ADIC_TES: 50è aniversari 💛🎂 Per molts anys conseller @joseprull #permoltsanysjosep  #omplimlavella #UsVolemACasa #FreeTothom https://t.…,1
#8demarç activitats a #SantAdrià #BarriLaMina lectura del manifest del #Consell de #Dones Plaça M Àngels Rosell  carrers amb noms de #dones  https://t.co/cHaRbWMhXn,0
"RT @Mrccasas: Voleu la independència?, doncs no voteu a les castellanes. I a les eleccions de la Generalitat no torneu a votar mai més part…",1
"La @CGTEnsenyament donem suport a la #21FVagaGeneral.  Cal que, amb la @plataforma3o, construïm un pla de lluita conjunt i decidit des de baix, que lligui la lluita contra la repressió i pels drets democràtics amb els nostres drets socials i laborals. #AlcemNos #TombemElRègim https://t.co/Tewa1zX4CZ",1
RT @Gemmajhb: Feu un cop d’ull a #PrimeraDiada. A veure si al final resultarà que la base sí que s’ha eixamplat. 🙉,0
RT @LaRepublicaCat: La manifestació de la Diada ha superat les 400.000 inscripcions aquest diumenge al matí  https://t.co/peHyZvyoMg,0
RT @AbelairaMa: Lliures propone concurrir a las generales con una  candidatura unitaria  del catalanismo  @lavanguardia https://t.co/M8Gp9Q…,0
"@yeyaboya @jorditurull Un gran polític, que demanava presó per a uns nanos, per l'assalt al Parlament. I tu dius que ets d'esquerres? Puaf.",0
"Tres dones europees que van marxar a Síria per unir-se a Estat Islàmic, en el centre d’un debat a França i el Regne Unit en manifestar que volen tornar a casa amb els seus fills https://t.co/mD2w04805e https://t.co/yrTV6d8Abe",2
"Missatge d'en Pep Guardiola en anglès, català, italià i alemany. #LlibertatPresosPolíticsIExiliats #FreeThemAll 🎗  #GràciesPep Fem-lo córrer! RT https://t.co/jJXJGt4zP9",1
"@Karljacobibcn @QuimTorraiPla @junqueras Per descomptat que no, senyor demagog. L'autodeterminació està recollida al dret internacional, per sobre de la constitució. I Espanya la reconeix i reclama per altres territoris",1
"Perquè l'auge de VOX els dona vots útils, i fa baixar a Cs i PP, i els dona opcions a governar de nou. https://t.co/oCGGB5VYgz",2
"7)  Heu despertat el feixisme  ens va dir un idiota. Pagarán preu molt alt per aquest menyspreu, per preferir conservar l'estructura territorial monolítica d'un Estat agònic abans que obrir-se a moviments q tenen com a objectiu primer conquerir i defensar llibertats. Sense treva.",1
"REFLEXIONS: En els 9 anys de procés que he viscut hi ha hagut molts debats centrals. Avui els debats son: 1-independència pactada o unilateral 2-estat lliure associat o independència total La clau de tot som la gent, el carrer FIL👇",1
⚠️Orgull de país!   Dedicat als 45.000 espanyols feixistes que es van manifestar el diumenge passat. A veure si apreneu dels que en sabem!   ✊🏼#LlibertatPresesipresospoliticsiexiliats https://t.co/NthAlghEYq,1
"RT @Manelindi: Com s'entén que un govern pregoni que anem a la vaga, i el mateix govern ens apallissa durant la vaga?",1
"@marissa_prat @incorrectesRTV @cupnacional A mi també em desconcerten, per això encara no els he votat mai. De totes formes, si no es presenten, podria ser que molta gent indepe no votés el 28 i llavors és regalar vots als feixistes, @cupnacional",1
"José Antonio Nieto, ex-secretari d'Estat de Seguretat:  No hi va haver cap ordre de retirada de l'actuació policial   https://t.co/2Fh8oAdKTL #JudiciTV3CatRàdio https://t.co/dCG3Ig8Ngb",2
"RT @PuntiPere: @raq73 Digue-li a la teva iaia, que #nopassaran que ara sí què fem la #RepúblicaCatalana I a més #SomRepúblicafeminista",1
"No és això. La raó q s'imposa no enamora i l'insult no apropa, aïlla. I, si, m'agrada qui, tot i diferent, vol caminar plegat x arribar lluny. La justa denúncia d la injustícia i la solidaritat amb els encausats no és + forta xq siguem + purs sinó x ser + i x ser + fraternals https://t.co/hROR3EhGWH",0
Marlaska advoca per reformar acusacions com la de Vox https://t.co/C6O1RnFFVu,2
"📆22 de febrer, 16.15 hores 📌Ocine Les Gavarres, #Tarragona Estrena del film 'Com ensinistrar un drac 3' en #català  @cat_cine @CinemaEnCatala @OcineTweets @cpnlcat @llenguacatalana @TGNAjuntament @TGNcultura @agendatgn @LikeTGN https://t.co/SvtqeTRtxP",2
📡 Avui @Albert_Rivera e @InesArrimadas han atès als mitjans de comunicació després de la reunió amb el grup parlamentari de Cs a Catalunya #ActualidadCs https://t.co/jLzzHIrB3C,0
@elnacionalcat Doncs en Torra i el parlament sempre tancat...🤣🤣🤣🤣🤣🤣🤣🤣 no diguem,0
"En què cony d'ha convertit aquest pais? Abans, qui acusava tenia que aportar probes. Ara, qualsevol pot acusar de qualsevol cosa obligant a l'altre a demostrar la seva inocència. Puta democràcia espanyola!!!",0
Dia 19-D Privat de llibertat #JudiciFarsa Estem amb tú @raulromeva !!! La veritat serà la força de les teves paraules!!! El poble està unit! #JoAcuso #LlibertatPresosiPresesPolitiques  #LibertéPrisionnersPolitiques #Guanyarem !!!! https://t.co/wNNSWzH2ve,1
Som-hi 🤘👊  #TajaniPuppetOfFascism  Esperem que el senyor Tajani no estigui dormint i pugui veure's la cara associada al nostre hashtag 😂👊👊  @KRLS @QuimTorraiPla https://t.co/S2yONW61aH,1
"Aquesta és la Barcelona acollidora Colau, pura demagogia i postureig. La seva nefasta política ha creat un col·lapse total  https://t.co/dNp3tc5t4N",0
"@asolellop @Marcking_azul  Hi ha persones q lluiten un dia, i són bones. N'hi ha d'altres q lluiten durant un any, i són millors. N'hi ha algunes q lluiten molts anys, i són encara més bones. Però n'hi ha q lluiten tota la vida; aquestes són les imprescindibles”B. Brecht #RepublicaCatalana #PaïsosCatalans",1
"🎥 Els fiscals de l'Estat volen convertir ser soci d'Òmnium en un nou delicte del codi penal. Està clar que no saben que @omnium és llengua, país, igualtat, educació, drets socials i República.   Acusem l'Estat! Fes-te'n soci ➡️ https://t.co/5DyVPyubTa  #TotsSomÒmnium https://t.co/mfn7fEE8aD",1
"José Antonio Nieto, ex-secretari d'Estat de Seguretat:  No vam rebre informació detallada dels ferits per part de la Generalitat.  Hi vam accedir quan es va aplicar el 155  https://t.co/2Fh8oAdKTL #JudiciTV3CatRàdio https://t.co/9rq9fKZUrd",2
"EN REPRESENTEN completament!  Neix La Remor, nova entitat sobiranista que aposta per la desobediència civil La plataforma, molt crítica amb els partits i les entitats independentistes i prepara un gran acte per a l'1 d'octubre https://t.co/6AXyZiWDW7",1
"El PSOE del diàleg, 😂😂 Nois anem bé, estàn molt nerviosos i están cometen greus delictes a drets polítics internacionals.  #ThisIsTheRealSpain ens farà la feina.  #LlistesUnitariesArreuJA https://t.co/G5Qv9S3TTQ",1
"Borrell amenaça amb  suspendre la teràpida de l'ibuprofè  si l'independentisme posa condicions  impossibles , com reconèixer el dret a l'autodeterminació o la llibertat dels dirigents empresonats https://t.co/KlHwSPyFJA",2
"No, la societat catalana no està dividida al 50%. Està 80% a 20% entre partidaris i contraris al dret d’autodeterminació.  Està 80% a 20% entre defensors dels drets civils i partidaris de la represssió i la presó. Està 80% a 20% entre partidaris de la república i de la monarquia.",1
"⚠ #ÚltimaHora Rajoy, Sáenz de Santamaría, Colau i Torrent, citats a declarar la setmana que ve en el judici del procés https://t.co/eNjzXoei9p https://t.co/G8E8y4KeYE",2
"Busqueu parella lingüística (presencial o virtual) per practicar el #català? Si sou de Tarragona, Reus, Valls o el Vendrell ho teniu fàcil: a les seus d'@UGTTarragona hi tenim punts d'informació i inscripció del @vxlcat https://t.co/ZBZiGUJFxl https://t.co/3CmWD2AnsX",1
@IsabelcastroG @ChwSanchez @sergi_pages @Esquerra_ERC @Pdemocratacat Votar a les generals no és legitimar l'ocupació espanyola: és ser pràctics i aprofitar tots els ressorts del poder. Està clar que aquí no farem la independència perquè els nostres polítics tenen por. Doncs boicotegem el govern del país ocupant!,1
Respecte a la validesa del graduat escolar: a #Catalunya el nombre d'alumnes que abandonen #ESO és més alt que els que suspenen les proves #PISA. La pregunta és: què avaluen els centres educatius?  #PerQueApostem #Educació #FPCAT  @ensenyamentcat @FundacioBofill @ismaelpalacin https://t.co/INgbu68G1W,0
RT @cunyat_catala: @arqueoleg Menys la cup! Quin fàstic de nens convergents.,0
Antonio Tajani impedeix la conferencia de Carles Puigdemont i Quim Torra per al Parlament Europeu la  possibilitat de violencia  i l'Estat Espanyol els hi treu l'escorta  porque no hay peligro de agresión .  Si digues el que penso hauria de declarar a l'Audiencia Nazional,0
"🎥 La secretària judicial, Montserrat del Toro, sobre el 20S:  Se oía el ruido típico de un tumulto .  Seria aquest?  #JoAcuso https://t.co/fooWxZlnXL",2
"Qui ha donat el tret de sortida a la presentació ha estat l’actriu Ariadna Camps, que ens ha dedicat la lectura d’un dels capítols. Mireu que bonic! 😍 https://t.co/PNOagM5RfW",2
RT @elpuntavui: Puigdemont fa una crida a la mediació internacional per forçar Espanya a negociar https://t.co/25NWKQqrxR,1
"@ramirp Perdona, amb Campuzano i Pascal no farem res. Tinc un greu problema, no sé a qui votar perque tinc clar que ni ERC ni PDeCAT. Ja m'explicaras que faig.",1
"La concentració d'avui a Barcelona d'opositors a Maduro ha comptat amb la participació de polítics del PP, PSC i Vox. No cal afegir cap més comentari, oi?",1
1) L'amarga lliçò del 27-O va ser constatar l'evidència q una proclamació d'independència no equival a independència real. Vam descubrir q hi ha una multitut de factors que hi incideixen. Temps tindrem per valorar-ho tot amb deteniment. Però tambè va tenir un aspecte positiu.🔽,1
Mossos i Guàrdia Urbana inicien l'operatiu  permanent  contra el top manta a Plaça Catalunya https://t.co/8iRtYXZ4IR,2
📻 @Nmartinblanco  La convocatòria d'eleccions ha arribat tard. Sánchez va dir que les convocaria quan guanyés la moció de censura i no ho va fer. Va optar per intentar governar Espanya amb aquells que volen trencar-la.  @BalcoSERCAT,0
Netejar per on han passat persones que no pensen com tu... Ha de ser horrorós convertir-se en quelcom pitjor que el que critiques. https://t.co/fesQss21T9,0
"El coronel Pérez De los Cobos, coordinador policial durant el referèndum, admet que van usar la força a la  immensa majoria  d'escoles l'1-O via @elnacionalcat https://t.co/cLbKUSCLeb",1
La segona setmana de judici es podria dividir en dues etapes: la declaració dels exconsellers i l’interrogatori a Jordi Sànchez. @DavidMelgarejo_ ens avisa que la vinent serà una setmana força llarga https://t.co/u4qrteBsGt #JudiciTV3CatRàdio https://t.co/lIuHBUfdv6,2
"L'alliberament dels presos ha arribat  als titulars de molts diaris internacionals  gràcies a la vaga general contra el judici al procés. Ja veureu, hi haurà una sentència europea.😊  https://t.co/tv9yGXBDUB",1
RT @Davanglada: Qui és aquest senyor de la jaqueta Ralf Lauren? https://t.co/6fA2MZEy8I,0
"Sempre recordaré el #20S de l'any passat. A la feina, surto ap descans i veig q han entrat a les nostres institucions i hi han detencions!!  Haig de marxar, vull ser a BCN!!!!La meva cap, no em va deixar i la jornada va ser infinita. Però al vespre a #Terrassa...  No vam fallar! https://t.co/Qq82HUWNHf",1
RT @Harry__Bosch: @elnacionalcat Es pronuncia així: GOL-PIS-TA,0
"Helena Janeczek, escriptora, sobre la creació de la marca Robert Capa:  La idea no era només ser famosos, sinó tenir més espai i més visibilitat per la causa republicana  📺 https://t.co/385AnjJpX5 #Més324 #JudiciTV3CatRàdio https://t.co/tK463OlRyB",2
"▶@ximopuig:Avançar les eleccions autonòmiques trenca amb la inèrcia d'una posició que no ens ha ajudat. A partir d'ara votarem com a actors de 1a fila de la política espanyola, en igualtat de condicions amb les CCAA que ja exerceixen eixe dret https://t.co/Erak4wMNy4",0
RT @MAQUIAVELA3: Otro q recula d la Republiqueta fake 😆😆😆😆😆😆. Estic emocionada‼️ Ploraré i ploraré .... d risa 🤣🤣🤣🤣🤣🤣 https://t.co/KgYmVeiZ…,0
@bjom30 @joseantich @elnacionalcat Vaja...lo bo és que alguns encara se las empassen  https://t.co/cpqAjHZybY,0
"@martislarrosa @spaincrisis Molt bona pregunta! Per donar-se la gran vida com Campuzano, Tardá, Rufian, etc, etc Per això no vaig a votar",1
RT @MayaNvsbl: @QuimTorraiPla Ho diu el mhp que no fot ni brot i s'emporta un dineral per enfrontar i senyalar gent.... fas fàstic !,0
"La Delegación del Gobierno ha concedit el permís per a la contramanifestació ultra contra l'@Aplec_CdT (Aplec de Camp de Túria).  Es tracta d'un fet molt greu: agressions físiques, amenaces i odi espanyolista autoritzat i consentit pel règim. #AlertaUltra  https://t.co/NKQ0CaE6wA",1
@QuicoSalles I anirà a dinar a casa de la seva família tan ample? Els volen els mentiders a Can Millo? #JudiciFarsa #ElmajordomMillo,1
"RT @SergiEnGriego: @DavidGR1714 Filo feixisme encobert, mateix argumentari que VOX, quin fàstig feu.",0
"@MarcMateos @lluisgibert Bueno, el problema es que el Parlament Espanyol està bloquejat per els interessa a ells, als espanyols, els catalans no han fet caure cap Govern, en el primer s’ha negociat la sortida del PP perquè a volgut el PP, en la segona es una estratègia del PSOE negociada.",0
"Què hi feia el Bou a una mani indepe ? 1. Feia vaga de PP 2. Per primera vegada a la vida volia anar a una mani de debò 3. Volia estudiar l'adversari 4. Tip del taxi , volia conèixer gent normal. Tenia 50 Euracos a punt per fer-ne donació a algun indepe",1
"RT @jordindi: @LaNinyaMala Fàstic, molt fàstic. Un representant repugnant del feixisme mes caspós.",1
Començo a fer els més d 3000 km d viatge x estar amb vosaltres x la #Diada2018  Ja estic emocionada d pensar-hi. Serà la primera però segur q no l'última! Per fi trepitjaré terra catalana després d tants mesos.  #Empordà  #PortdelaSelva https://t.co/OPHBKtvut6,0
Aquesta setmana hem renovat aquest basòfia per 2 anys més.,0
La meva rebesàvia era d'Arganda del Rey. Això deu explicar el meu posicionament polític d'acord amb la teoria antropològica de l'independentisme: https://t.co/x5U7xSQh3G,0
"Es reprèn la declaració d'Enric Millo, ex-delegat del govern espanyol a Catalunya Segueix el judici del procés en directe: 🖥Vídeo: https://t.co/6JGdbspILF       📻Àudio: https://t.co/okXOAvMYMX       📱Minut a minut: https://t.co/uYRgPCxHcG  #JudiciTV3CatRàdio https://t.co/H5ieCtdVvC",2
RT @jordisalvia: Marchena no deixa que Benet Salellas desmunti les #FakeNews que Millo a relatat extensament.,1
"@ecasade1 @jcoscu Delator? El problema es tenir uns polítics covards que diuen que volen fer la República i desobeir, i que  després a l'hora de la veritat els i faltan ous, fins i tot per fer una votació a mà alçada.",0
"La Intersindical-CSC i la IAC-CATAC, tots dos sindicats sobiranistes, aconsegueixen la majoria de delegats sindicals a la Gene.   El mes de maig, el sobiranisme ha de conquerir les Cambres de Comerç, i l'Ajuntament de BCN.  Cal que conquerim tots els centres de poder a Catalunya",1
"OPINIÓ «Més enllà del Judici», l'article de @mvilaredon sobre el judici i la manca d'estratègia de l'independentisme https://t.co/6lCPdO6buL #opinióND",2
"RT @turismografias: Seguiu a @LivinginBCN, que després preguntareu. https://t.co/zP5ES2DqlG",0
Us convoquem a tots aquest dissabte a les 13:00 a Köln x reivindicar la República Catalana!! El Conseller a l´exili Lluís Puig assistirà a la manifestació i en acabat presentarà el Consell per la República!  @ramoncotarelo @toni_comin @Aurora_Madaula @krls @VilaWeb @CUPExterior https://t.co/CpKDrfGc8F,2
Ja podeu votar una de les 11 propostes de @HashtagsXRep avui escrites en clau feminista i amb veu de dona. Som-hi! ✊🏼✊🏼💜💜 #8M  #VagaFeminista8M https://t.co/bBQ3MfPAwM,1
"RT @nosocdelpople: Amb una ‘aturada de pais’, cuatre perfomance i un concert de Txarango amb Lluís Llach ,s’implementa la República.",0
"No poden ser més losers. Fer bandera de la repressió, pur victimisme en vena. La política catalana està malalta i ens arrosseguen a tots. La revolució, per triomfar, ha de començar a casa. https://t.co/1zPKFvHXNW",0
"A les portes del Suprem, a punt per entrar a escoltar el meu amic @jcuixart. En un dia com avui en què ser soci d’@omnium és un orgull. Orgull d’entitat, orgull de socis i sòcies i, avui com sempre, orgull que un home bo, de pau i ferm sigui el nostre president. #EndavantCuixart https://t.co/jeMpwgJNO1",1
"#PrimeraDiada pq sóc molt manta i no m'agrada la gent. Ni aglomerada ni en general gaire.. Però aquest any hi he d'anar pq hi ha gent a la presó per tirar endavant el q els vam demanar.. Així que sí, hi aniré amb el meu home, q tampoc no hi ha anat pq no és indepe.. O no ho era.",1
Amb l’@HelenaGMelero i el @paco_santero al @totesmoutv3 vivint el primer dia d declaracions dels nostres presos polítics #FreeTothom #JudiciFARSA https://t.co/5prUxKvaBf,2
@jordimanils @arqueoleg @EnComu_Podem @AinaVS @joanmena @MariaFreixanet @G_Pisarello Ho sento... aquesta vegada no. Paso de votar als pagafantas de la dreta catalàna procesista.,0
"I la matinada de divendres a dissabte, tot de tractors es van despistar i van col·lapsar l'AP7, i els autocars que pujaven cap a BCN no van poder passar.  #OmplimStJaume #29S #LlibresLliures",1
"José Antonio Nieto, ex-secretari d'Estat de Seguretat:  Tot es podria haver evitat acatant el mandat judicial  https://t.co/2Fh8oAdKTL #JudiciTV3CatRàdio https://t.co/SXYMnKxMDM",2
"M’heu fet tornar a plorar com una magdalena a milers de kilòmetres de distància. Això no ho atura ni la repressió policial, l’exili o la presó. Som una força imparable que empeny i farà caire un #règimdel78 caduc i en descomposició. #República #Diada2018 https://t.co/o5UGE2L9WX",1
RT @QuicoSalles: La Guàrdia Civil investigava el procés des del 2014 https://t.co/2WudQHa6Zo,2
